recordId,stoylProductRefId,fieldName,businessObjectName,description,fieldSource,fieldType,relatedBusinessObject,defaultPrompts,category,usageType
35014,5a381a8f52c57b32c0343469,Tax Recoverability Override,Item Tax Rule Line,The Tax Recoverability for the Item Tax Rule Line.,Workday Delivered,Multi-instance,Tax Recoverability,,Tax Rule for Items,Default Areas
35015,5a381a8f52c57b32c0343469,Tax Remittance Group - 1st Level,Payroll Result Line Group,Used in Canadian Tax Remittance Summary Report for grouping - 1st level,Workday Delivered,Single instance,Pay Component Group (Workday Owned),,Payroll,Default Areas
35016,5a381a8f52c57b32c0343469,Tax Remittance Group - 2nd Level,Payroll Result Line Group,Used in Canadian Tax Remittance Summary Report for grouping - 2nd level,Workday Delivered,Single instance,Pay Component Group (Workday Owned),,Payroll,Default Areas
35017,5a381a8f52c57b32c0343469,Tax Remittance Group Detailed - 1st Level,Payroll Result Line,Used in Canadian Tax Remittance Detailed Report for grouping - 1st level,Workday Delivered,Single instance,Pay Component Group (Workday Owned),,Payroll,Default Areas
35018,5a381a8f52c57b32c0343469,Tax Remittance Group Detailed - 2nd Level,Payroll Result Line,Used in Canadian Tax Remittance Detailed Report for grouping - 2nd level,Workday Delivered,Single instance,Pay Component Group (Workday Owned),,Payroll,Default Areas
35019,5a381a8f52c57b32c0343469,Tax Reporting Fully Composed Address without Country,Company,"Returns the Tax Reporting Address for the Company.  If no Tax Reporting Address is set, it will return the primary address.",Workday Delivered,Text,,,Address & Phone,Default Areas
35020,5a381a8f52c57b32c0343469,Tax Residency Country,Worker Tax Treaty,Returns Worker Tax Treaty's Tax Residency Country,Workday Delivered,Single instance,Payroll IRS Country,,Payroll,Default Areas
35021,5a381a8f52c57b32c0343469,Tax Rule Exception Group,Country Tax Rule Line,Tax Rule Exception Group for Country Tax Rule Line.,Workday Delivered,Single instance,Tax Rule Exception Group,,Tax Rule for Country,Default Areas
35022,5a381a8f52c57b32c0343469,Tax Rule for Country,Country Tax Rule Line,Tax Rule For Country returned as Tax Rule For Country.,Workday Delivered,Single instance,Tax Rule for Country,,Tax Rule for Country,Default Areas
35023,5a381a8f52c57b32c0343469,Tax Rule for Items,Item Tax Rule Line,Item Tax Rule for the Item Tax Rule Line.,Workday Delivered,Single instance,Tax Rule for Items,,Tax Rule for Items,Default Areas
35024,5a381a8f52c57b32c0343469,Tax Rule for Items,Country Tax Rule Line,Spend Items Tax Rule for Country Tax Rule,Workday Delivered,Single instance,Tax Rule for Items,,Tax Rule for Country,Default Areas
35025,5a381a8f52c57b32c0343469,Tax Rule for Revenue Items,Country Tax Rule Line,Revenue Items Tax Rule for Country Tax Rule.,Workday Delivered,Single instance,Tax Rule for Items,,Tax Rule for Country,Default Areas
35026,5a381a8f52c57b32c0343469,Tax Self-Assessed,Tax Rate Application,The Tax Self-Assessed amount in the transaction currency for the Tax instance.,Workday Delivered,Currency,,,"Amount

Tax",Default Areas
35027,5a381a8f52c57b32c0343469,Tax Self-Assessed in Base Currency,Tax Rate Application,The Self-Assessed Tax in Base Currency for Tax Rate Application,Workday Delivered,Currency,,,"Amount

Tax",Default Areas
35028,5a381a8f52c57b32c0343469,Tax Self-Assessed in Tax Currency,Tax Rate Application,Tax Self-Assessed in Tax Currency.,Workday Delivered,Currency,,,"Amount

Tax",Default Areas
35029,5a381a8f52c57b32c0343469,Tax - Tax Calculation Method,Pay Component,This retrieves Payroll Tax Calculation Method from Payroll Tax Data Period structure.,Workday Delivered,Multi-instance,Payroll Tax Calculation Method,"Pay Component

Period",Payroll,Calculation Engine (Payroll/Absence)
35030,5a381a8f52c57b32c0343469,TAX Training Contribution for companies < 11,Payroll Result,TAX Training Contribution for companies < 11 Amount for Payroll Result,Workday Delivered,Currency,,,Payroll,Default Areas
35031,5a381a8f52c57b32c0343469,TAX Training Contribution for companies >=11,Payroll Result,TAX Training Contribution for companies >=11 Amount for Payroll Result,Workday Delivered,Currency,,,Payroll,Default Areas
35032,5a381a8f52c57b32c0343469,TAX Training Contribution on Fixed Term Contracts,Payroll Result,TAX Training Contribution on Fixed Term Contracts Amount for Payroll Result,Workday Delivered,Currency,,,Payroll,Default Areas
35033,5a381a8f52c57b32c0343469,Tax Type,Payroll Year End Form for Canada,Returns the tax type of the form based on whether it is an RL-1 or T4. (CPP or QPP),Workday Delivered,Text,,,Year End,Default Areas
35034,5a381a8f52c57b32c0343469,Tax Type,Abstract Tax Rate Application,Returns the Tax Type for the Tax Rate Application.,Workday Delivered,Single instance,Tax Type,,Tax,Default Areas
35035,5a381a8f52c57b32c0343469,Tax Type,Journal Line,"Type of tax being recorded, for example, transaction tax or withholding tax.",Workday Delivered,Text,,,Tax,Default Areas
35036,5a381a8f52c57b32c0343469,Tax Type,Line Tax Rate Application,"Returns the tax type for the transaction as either Tax Collected, Tax Paid, or Tax Self-Assessed.",Workday Delivered,Multi-instance,Tax Type,,"Tax

Withholding Tax",Default Areas
35037,5a381a8f52c57b32c0343469,Tax Type EI/QPIP,Payroll Year End Form for Canada,Returns the tax type of the form based on whether it is an RL-1 or T4. (QPIP or EI),Workday Delivered,Text,,,Year End,Default Areas
35038,5a381a8f52c57b32c0343469,Tax Week Number for P45,Worker,Returns Tax Week Number for Worker's P45.,Workday Delivered,Numeric,,,P45,Default Areas
35039,5a381a8f52c57b32c0343469,Tax Withheld,Payroll Result Line Group,The total amount withheld for the tax component associated with the current Result Line grouping.,Workday Delivered,Currency,,,Payroll,Default Areas
35040,5a381a8f52c57b32c0343469,Tax Worker Data:  Default Work City Local: Payroll City Authority,Employment,Tax Worker Data:  Default Work City Local: Payroll City Authority,Workday Delivered,Single instance,Payroll Tax Authority,"Payroll Worktags

Worker",Payroll,Calculation Engine (Payroll/Absence)
35041,5a381a8f52c57b32c0343469,Tax Worker Data: Federal Withholding - Marital Status,Employment,Tax Worker Data: Federal Withholding - Marital Status,Workday Delivered,Single instance,Payroll Withholding Status,Employment,Payroll,Calculation Engine (Payroll/Absence)
35042,5a381a8f52c57b32c0343469,Tax Worker Data: GBR Active Student Loan Repayment Plan,Employment,"For UK Payroll calculations, returns active Student Loan Repayment Plan for a worker, company and payment date parms",Workday Delivered,Single instance,Payroll Constant Text,,Payroll,Calculation Engine (Payroll/Absence)
35043,5a381a8f52c57b32c0343469,Tax Worker Data: Maryland Home County for Maryland State Worktag,Employment,Tax Worker Data: Maryland Home County for Maryland State Worktag,Workday Delivered,Multi-instance,Payroll Local County Authority,Employment,Payroll,Calculation Engine (Payroll/Absence)
35044,5a381a8f52c57b32c0343469,Tax Worker Data: State Withholding - Marital Status for Home State,Employment,Tax Worker Data: State Withholding - Marital Status for Home State,Workday Delivered,Single instance,Payroll Withholding Status,Employment,Payroll,Calculation Engine (Payroll/Absence)
35045,5a381a8f52c57b32c0343469,Tax Worker Data: State Withholding - Rate Table Specification,Employment,Tax Worker Data: State Withholding - Rate Table Specification,Workday Delivered,Single instance,Payroll Withholding Status,Employment,Payroll,Calculation Engine (Payroll/Absence)
35046,5a381a8f52c57b32c0343469,Tax Worker Data: W-5 AEIC -  Marital Status,Employment,Tax Worker Data: W-5 AEIC -  Marital Status,Workday Delivered,Single instance,Payroll Withholding Status,Employment,Payroll,Calculation Engine (Payroll/Absence)
35047,5a381a8f52c57b32c0343469,Tax Year,Worker Tax Treaty,Returns Worker Tax Treaty's Tax Year,Workday Delivered,Single instance,Calendar Year,,Payroll,Default Areas
35048,5a381a8f52c57b32c0343469,Tax Year,Payroll Year End Form,T4/RL-1 and US Territory(s) Form Tax Year.,Workday Delivered,Single instance,Calendar Year,,Year End,Default Areas
35049,5a381a8f52c57b32c0343469,Tax Year,Payroll Compliance Update,The year the payroll compliance update takes effect.,Workday Delivered,Date,,,Payroll,Default Areas
35050,5a381a8f52c57b32c0343469,Tax Year (Instance),W-2 All,Calendar Year of W-2 All,Workday Delivered,Single instance,Calendar Year,,W-2,Default Areas
35051,5a381a8f52c57b32c0343469,TCE Error,Time Clock Event,Returns all the errors associated to a Time Clock Event.,Workday Delivered,Multi-instance,Time Clock Error,,Time Clock Event,Default Areas
35052,5a381a8f52c57b32c0343469,TCE Source,Time Clock Event,"Source of a Time Clock Event. Returns ""Time Clock"" or ""Manually Added"" or ""External"".",Workday Delivered,Single instance,Worker Time Source,,Time Clock Event,Default Areas
35053,5a381a8f52c57b32c0343469,TCE Status,Time Clock Event,Returns the status of the Time Clock Event,Workday Delivered,Single instance,Time Tracking Set Up Option,,Time Clock Event,Default Areas
35054,5a381a8f52c57b32c0343469,TD1/PTD1 Province Sort String,Worker Tax Election,This CRF returns a sort string that will sort Federal TD1s first and then all other PTD1s by province,Workday Delivered,Text,,,Uncategorized,Default Areas
35055,5a381a8f52c57b32c0343469,TEACH Grant NSLDS Overpayment Flag,NSLDS Transaction,NSLDS Transaction TEACH Grant Overpayment Flag,Workday Delivered,Single instance,NSLDS Overpayment Flag,,Financial Aid,Default Areas
35056,5a381a8f52c57b32c0343469,Teaching Assistants,Course Section Definition,Instructors assigned to the Teaching Assistant Workday Role for a Course Section,Workday Delivered,Multi-instance,Role Assignee,,"Financial Aid

Student Records","Calculation Engine (Payroll/Absence)

Default Areas"
35057,5a381a8f52c57b32c0343469,Team Potential Assessment Event,Organization,The team potential assessment events for the organization.,Workday Delivered,Multi-instance,Team Potential Assessment Event,,Talent,Default Areas
35058,5a381a8f52c57b32c0343469,Team Time Off Prompt,Worker,,Calculated,Multi-instance,Time Off Entry,"Prompt - Boolean 1

Prompt - Boolean 2

Prompt Boolean 3",Uncategorized,Default Areas
35059,5a381a8f52c57b32c0343469,Template,Ad Hoc Bank Transaction,Ad hoc Bank Transaction Template,Workday Delivered,Multi-instance,Ad Hoc Bank Transaction Template,,Bank Transaction,Default Areas
35060,5a381a8f52c57b32c0343469,Template Category,Ad Hoc Bank Transaction Template,Returns Ad hoc Bank Transaction Template Category,Workday Delivered,Single instance,Accounting Category,,Ad Hoc Bank Transaction,Default Areas
35061,5a381a8f52c57b32c0343469,Template Company,Ad Hoc Bank Transaction Template,Returns Company used by Ad hoc Bank Transaction Template.,Workday Delivered,Single instance,Company,,Company,Default Areas
35062,5a381a8f52c57b32c0343469,Template Description,Integration Template,The description of the integration template associated with the integration system,Workday Delivered,Text,,,Integration,Default Areas
35063,5a381a8f52c57b32c0343469,Template End Date,Recurring Journal Template,The End Date for the time period in which the journal template is available.,Workday Delivered,Date,,,Date or Time Period,Default Areas
35064,5a381a8f52c57b32c0343469,Template Journal Source Override,Ad Hoc Bank Transaction Template,Returns override Journal Source for Ad hoc Bank Transaction Templates.,Workday Delivered,Single instance,Journal Source,,Ad Hoc Bank Transaction,Default Areas
35065,5a381a8f52c57b32c0343469,Template Ledger Account,Ad Hoc Bank Transaction Template,Returns Ad hoc Bank Transaction Template Ledger Account.,Workday Delivered,Single instance,Ledger Account,,Ad Hoc Bank Transaction,Default Areas
35066,5a381a8f52c57b32c0343469,Template Memo,Ad Hoc Bank Transaction Template,Returns Ad hoc Bank Transaction Template memo.,Workday Delivered,Text,,,Ad Hoc Bank Transaction,Default Areas
35067,5a381a8f52c57b32c0343469,Template Model ID,Spreadsheet Generatable,Template Model ID For A specific template model,Workday Delivered,Text,,,Uncategorized,Default Areas
35068,5a381a8f52c57b32c0343469,Template Name,Recurring Journal Template,The name of the journal template.,Workday Delivered,Text,,,Recurring Journal Template,Default Areas
35069,5a381a8f52c57b32c0343469,Template Name,Ad Hoc Bank Transaction Template,Returns the Ad hoc Bank Transaction Template name.,Workday Delivered,Text,,,Name,Default Areas
35070,5a381a8f52c57b32c0343469,Template Name,Talent Review Document,Returns the Template Name from the Talent Review Template for this Talent Review Document.,Workday Delivered,Text,,,Talent,Default Areas
35071,5a381a8f52c57b32c0343469,Template Name,Employee Review,The name of the template that the Employee Review was created from.,Workday Delivered,Text,,,Goals and Reviews,Default Areas
35072,5a381a8f52c57b32c0343469,Template Name,Worker Talent Review Event,Talent Review Template Name,Workday Delivered,Text,,,Talent,Default Areas
35073,5a381a8f52c57b32c0343469,Template Name,Integration Template,The name of the integration template associated with the integration system,Workday Delivered,Text,,,Integration,Default Areas
35074,5a381a8f52c57b32c0343469,Template Name,Requisition Worktags Template,The name of the template.  It does not need to be unique.,Workday Delivered,Text,,,Requisition,Default Areas
35075,5a381a8f52c57b32c0343469,Template Purpose,Ad Hoc Bank Transaction Template,Returns the purpose reason for the Ad Hoc Bank Transaction Template.,Workday Delivered,Single instance,Ad Hoc Bank Transaction Purpose,,Ad Hoc Bank Transaction,Default Areas
35076,5a381a8f52c57b32c0343469,Template Section,Review Section,Returns the Template for the Review Section.,Workday Delivered,Single instance,Template Section,,Goals and Reviews,Default Areas
35077,5a381a8f52c57b32c0343469,Template Start Date,Recurring Journal Template,The Start Date for the time period in which the journal template is available.,Workday Delivered,Date,,,Date or Time Period,Default Areas
35078,5a381a8f52c57b32c0343469,Temporary Fill by Candidate,Succession Plan Candidate,Returns whether the Candidate has been designated as a Temporary Fill,Workday Delivered,Boolean,,,Succession,Default Areas
35079,5a381a8f52c57b32c0343469,Temporary Fill by Plan,Succession Plan,Returns the Temporary fill for each Succession Plan,Workday Delivered,Boolean,,,Succession,Default Areas
35080,5a381a8f52c57b32c0343469,tenant,SWH Daily,,Workday Delivered,Single instance,Tenant Configuration,,Uncategorized,Default Areas
35081,5a381a8f52c57b32c0343469,tenant_key,SWH Daily,,Workday Delivered,Single instance,Tenant Configuration,,Uncategorized,Default Areas
35082,5a381a8f52c57b32c0343469,Tenant Confidence Level,Feature Toggle,Returns the confidence level of the tenant,Workday Delivered,Text,,,Uncategorized,Default Areas
35083,5a381a8f52c57b32c0343469,Tenant Default,Book,Indicates whether this Book is the tenant default for reporting prompts.,Workday Delivered,Boolean,,,Uncategorized,Default Areas
35084,5a381a8f52c57b32c0343469,Tenanted Journal Source for Payroll Accrual,Journal Line,Tenanted Journal Source for Payroll Accrual,Workday Delivered,Single instance,Journal Source,,Setup Data,Default Areas
35085,5a381a8f52c57b32c0343469,Tenanted Payroll Worktag,Application Input,Tenanted Payroll Worktag from Application Input,Workday Delivered,Multi-instance,Tenanted Payroll Worktag,,"Payroll

Payroll Interface",Data Source Filter (Internal)
35086,5a381a8f52c57b32c0343469,Tenanted Payroll Worktag,Payroll Result Line,Get Tenanted Payroll Worktag for Payroll Result Line,Workday Delivered,Multi-instance,Tenanted Payroll Worktag,,Payroll,Data Source Filter (Internal)
35087,5a381a8f52c57b32c0343469,Tenanted Test Section Results,Student,The student's tenanted test section results.,Workday Delivered,Multi-instance,Education Test Section Result,,Academic,Default Areas
35088,5a381a8f52c57b32c0343469,Tentative Production Date,What's New Item,Returns the date when this functionality is tentatively scheduled to be available in Workday production environments.,Workday Delivered,Date,,,Uncategorized,Default Areas
35089,5a381a8f52c57b32c0343469,Tenure,Trended Workers,"Tenure defined as 'Less than 1 Year', '1 - 5 Years' and '5+ Years'.",Calculated,Single instance,Lookup Range Band Calculated Field Related Content,,Uncategorized,Default Areas
35090,5a381a8f52c57b32c0343469,Tenure Award Date - Current,Academic Appointment Event,"The Tenure Award Date for this appointment, prior to this business process.",Workday Delivered,Date,,,Academic Appointments,Default Areas
35091,5a381a8f52c57b32c0343469,Tenure Award Date - Proposed,Academic Appointment Event,"The new Tenure Award Date for this appointment, as of this business process.",Workday Delivered,Date,,,Academic Appointments,Default Areas
35092,5a381a8f52c57b32c0343469,Tenure Category,Termination Event,The tenure category for the worker based on the years of service.,Workday Delivered,Single instance,Tenure Category,,Staffing History,Default Areas
35093,5a381a8f52c57b32c0343469,Tenure Category,Trended Workers,"Returns the tenure  of the worker in the current position . Ex.: Less than 1 year, 1-2 years, etc.",Workday Delivered,Single instance,Tenure Category,,Employment,Default Areas
35094,5a381a8f52c57b32c0343469,Tenure Category (Months),Worker,,Calculated,Single instance,Lookup Range Band Calculated Field Related Content,,Uncategorized,Default Areas
35095,5a381a8f52c57b32c0343469,Tenure Category for Committee Candidate,Committee Member,"Returns the tenure category for a committee member candidate, based on the years since their hire date.",Workday Delivered,Single instance,Tenure Category,,Committee Candidates,Default Areas
35096,5a381a8f52c57b32c0343469,Tenure Category - Position,Worker,"The tenure category for the worker in the current position. Examples: Less than 1 year, 1-2 years, 3-4 years. You can view values for this report field if you have access to the ~worker’s~ primary position.",Workday Delivered,Single instance,Tenure Category,,Employment,Default Areas
35097,5a381a8f52c57b32c0343469,Tenured,Academic Appointment,Returns true if the Academic Tenure Status assigned to the Academic Appointment indicates tenure.  The Tenure Status value has a flag that indicates tenure or non-tenure.,Workday Delivered,Boolean,,,Academic Appointments,Default Areas
35098,5a381a8f52c57b32c0343469,Tenure Group,Termination Event,,Calculated,Single instance,Lookup Range Band Calculated Field Related Content,,Staffing History,Default Areas
35099,5a381a8f52c57b32c0343469,Tenure Home,Worker,Returns the Academic Unit for the worker's current Appointment that has the earliest date for a Tenure Status equivalent to tenured.,Workday Delivered,Single instance,Academic Unit,,Academic,Default Areas
35100,5a381a8f52c57b32c0343469,Tenure Home,Academic Appointee,"Returns the Academic Unit for an appointee's Tenure Home, for a current appointment. If multiple exist, returns the earliest appointment.",Workday Delivered,Single instance,Academic Unit,,Academic Appointments,Default Areas
35101,5a381a8f52c57b32c0343469,Tenure Home,Academic Appointment,Returns the Tenure Home for the appointment.,Workday Delivered,Single instance,Academic Unit,,Academic,Default Areas
35102,5a381a8f52c57b32c0343469,Tenure Home - Current,Academic Appointment Event,"The Tenure Home for this appointment, prior to this business process.",Workday Delivered,Single instance,Academic Tenure Status,,Academic Appointments,Default Areas
35103,5a381a8f52c57b32c0343469,Tenure Home - Proposed,Academic Appointment Event,"The new Tenure Home for this appointment, as of this business process.",Workday Delivered,Single instance,Academic Tenure Status,,Academic Appointments,Default Areas
35104,5a381a8f52c57b32c0343469,Tenure in Years (associated with termination),Staffing Event,,Calculated,Numeric,,,Staffing History,Default Areas
35105,5a381a8f52c57b32c0343469,Tenure in Years (Related to Termination),Termination Event,,Calculated,Numeric,,,Staffing History,Default Areas
35106,5a381a8f52c57b32c0343469,Tenure Probationary End Date,Academic Appointment,Projected Probationary End Date associated with the Academic Appointment.,Workday Delivered,Date,,,Academic Appointments,Default Areas
35107,5a381a8f52c57b32c0343469,Tenure Probationary End Date,Academic Appointee,"The probationary end date for an academic's appointment on the tenure track. If multiple tenure track appointments exist, pull data from the earliest appointment.",Workday Delivered,Date,,,Academic Appointments,Default Areas
35108,5a381a8f52c57b32c0343469,Tenure Probationary End Date - Old,Academic Appointment,Returns the Tenure Probationary End Date prior to this business process.,Workday Delivered,Date,,,Academic Appointments,Default Areas
35109,5a381a8f52c57b32c0343469,Tercile 1,Compensation Grade,,Calculated,Numeric,,,Uncategorized,Default Areas
35110,5a381a8f52c57b32c0343469,Tercile 2,Compensation Grade,,Calculated,Numeric,,,Uncategorized,Default Areas
35111,5a381a8f52c57b32c0343469,Tercile Increment,Compensation Grade,,Calculated,Numeric,,,Uncategorized,Default Areas
35112,5a381a8f52c57b32c0343469,Term Category,Worker,The termination category for the primary termination reason (Voluntary or Involuntary),Calculated,Text,,,Employment,Default Areas
35113,5a381a8f52c57b32c0343469,Term Context,Term Context,The context in which the original term exists and the custom label is displayed.,Workday Delivered,Self referencing instance,Term Context,,Uncategorized,Default Areas
35114,5a381a8f52c57b32c0343469,Term Context,Custom Label,The context in which the original term exists and the custom label is displayed.,Workday Delivered,Single instance,Term Context,,Uncategorized,Default Areas
35115,5a381a8f52c57b32c0343469,Term End Date,Committee Membership Service,Returns the final Membership End Date regardless of Membership Type. Displays in full date format.,Workday Delivered,Date,,,Committee Memberships,Default Areas
35116,5a381a8f52c57b32c0343469,Term End Date - Current,Committee Membership Service Event,Returns Committee Term End Date prior to this business process.,Workday Delivered,Date,,,Committee Memberships,Default Areas
35117,5a381a8f52c57b32c0343469,Term End Date - Proposed,Committee Membership Service Event,Returns Committee Term End Date as of this business process.,Workday Delivered,Date,,,Committee Memberships,Default Areas
35118,5a381a8f52c57b32c0343469,Terminal Degrees,Field of Study,"Returns the terminal degree for each field of study, when defined using the Maintain Terminal Degrees task.",Workday Delivered,Multi-instance,Degree,,Skills and Experience,Default Areas
35119,5a381a8f52c57b32c0343469,Terminated,Worker,True if worker's primary position is terminated or if the contract has ended. Use for business process condition rules but not for custom reports. Use Terminated (based on report date) for custom reports.,Workday Delivered,Boolean,,,Employment,Default Areas
35120,5a381a8f52c57b32c0343469,Terminated,Global,,Calculated,Text,,,Uncategorized,Default Areas
35121,5a381a8f52c57b32c0343469,Terminated (based on report date),Worker,Returns true is the worker's primary position has been terminated or the contract ended as of the current date or the report date if provided.,Workday Delivered,Boolean,,,Employment,Default Areas
35122,5a381a8f52c57b32c0343469,Terminated Eligibility,Run Category,Identifies any additional selection criteria for Terminated processing workers,Workday Delivered,Multi-instance,Component Eligibility,,Payroll,Default Areas
35123,5a381a8f52c57b32c0343469,Terminated Employee Signing Bonus,Termination Event,,Calculated,Single instance,One-Time Payment,,Compensation,Business Rules
35124,5a381a8f52c57b32c0343469,Terminated while On Leave,Worker,Returns true when a Worker has been terminated while on leave. This field uses the latest Termination date and compare against latest First Day of Leave and Actual Last Day of Leave or Estimated Last Day of Leave dates.,Workday Delivered,Boolean,,,Employment,Default Areas
35125,5a381a8f52c57b32c0343469,Termination/End Contract Transaction,Worker Business Process,Identifies the termination or end contract transaction and allows you to drill into the details and access related actions.  Returns blank if the staffing transaction is not a termination or end contract transaction.,Workday Delivered,Self referencing instance,Termination Event,,Staffing History,Default Areas
35126,5a381a8f52c57b32c0343469,Termination (in French),Worker Business Process,,Calculated,Text,,,Worker,Default Areas
35127,5a381a8f52c57b32c0343469,Termination Category,Worker,The termination category for the primary termination reason.,Workday Delivered,Single instance,Event Classification Category,,Employment,Default Areas
35128,5a381a8f52c57b32c0343469,Termination Category,Staffing Event,,Calculated - Report Specific,Text,,,Uncategorized,Default Areas
35129,5a381a8f52c57b32c0343469,Termination Category,Staffing Event,,Calculated - Report Specific,Text,,,Uncategorized,Default Areas
35130,5a381a8f52c57b32c0343469,Termination Category,Worker,,Calculated - Report Specific,Text,,,Uncategorized,Default Areas
35131,5a381a8f52c57b32c0343469,Termination Count,Trended Workers,Returns a 1 if the worker was terminated.,Workday Delivered,Numeric,,,Metrics,Default Areas
35132,5a381a8f52c57b32c0343469,Termination Date,Worker,The effective date of the worker's last termination. Doesn't include future-dated terminations.,Workday Delivered,Date,,,Employment,Default Areas
35133,5a381a8f52c57b32c0343469,Termination Date,Withholding Order,"Date of withholding order termination. For a tax levy, this date reflects the termination date from Form 668-D.",Workday Delivered,Date,,,Payroll Withholding Orders,Default Areas
35134,5a381a8f52c57b32c0343469,Termination Date,Employee Contract,,Calculated,Date,,,Uncategorized,Default Areas
35135,5a381a8f52c57b32c0343469,Termination Date (Compensation),Compensation Rule Targetable,The effective date of the worker's termination.,Workday Delivered,Date,,,"Compensation Eligibility

Employment",Compensation Eligibility
35136,5a381a8f52c57b32c0343469,Termination Date As Of Contract End Date,Employee Contract,,Calculated,Date,,,Uncategorized,Default Areas
35137,5a381a8f52c57b32c0343469,Termination Date for Current Contract (if exists),Employee Contract,,Calculated,Date,,,Uncategorized,Default Areas
35138,5a381a8f52c57b32c0343469,Termination Date From or Functional Minimum Date,Former Worker,Internal CRF to identify the Termination Date From for the query filter,Workday Delivered,Date,,Termination Date From,Former Worker,Data Source Filter (Internal)
35139,5a381a8f52c57b32c0343469,Termination Date Recent or Future (Compensation),Compensation Rule Targetable,The effective date of the worker's recent or future termination.,Workday Delivered,Date,,,"Compensation Eligibility

Employment",Compensation Eligibility
35140,5a381a8f52c57b32c0343469,Termination Date To or Functional System Maximum Date,Former Worker,Internal CRF to identify the Termination Date To for the query filter,Workday Delivered,Date,,Termination Date To,Former Worker,Data Source Filter (Internal)
35141,5a381a8f52c57b32c0343469,Termination Event,Action Event,Identifies the termination transaction and allows you to drill into the details and access related actions.  Returns blank if the transaction is not a termination transaction.,Workday Delivered,Self referencing instance,Termination Event,,Staffing History,Default Areas
35142,5a381a8f52c57b32c0343469,Termination Event Date (for Transfer In),Worker Business Process,,Calculated,Date,,,"Business Process

Worker",Default Areas
35143,5a381a8f52c57b32c0343469,Termination Event for Employee,Employee Severance Worksheet Event,"Displays the termination event, if one exists, for the employee in the severance worksheet. The termination event can be a future or past termination for the employee's most recent hire.",Workday Delivered,Single instance,Termination Event,,Severance,Default Areas
35144,5a381a8f52c57b32c0343469,Termination Event for Transfer In Event,Worker Business Process,This field returns a corresponding Termination Event for a  Transfer In Event (including Hire Event).   The corresponding Termination Event is the earliest Termination Event that happened after Transfer In or Hire Event.,Workday Delivered,Single instance,Termination Event,,Staffing History,Default Areas
